Feature	IG
Ruminococcus_sp_CAG_330	1.14026641845703
Prevotella_sp_CAG_873	-2.288818359375e-05
Anaerobiospirillum_thomasii	-2.288818359375e-05
Mitsuokella_jalaludinii	0.022064208984375
Methanosphaera_cuniculi	0.594306945800781
Peptostreptococcus_sp_MV1	0.594306945800781
Fusobacterium_hwasookii	1.52473449707031
Prevotella_disiens	0.439315795898438
Bacteroides_faecis	0.594306945800781
Megasphaera_sp_DISK_18	-2.288818359375e-05
Megasphaera_sp_MJR8396C	-2.288818359375e-05
Prevotella_sp_CAG_485	0.114540100097656
Streptococcus_sp_M334	0.594306945800781
Victivallis_vadensis	0.468833923339844
Haemophilus_paraphrohaemolyticus	0.0415725708007812
Neisseria_flavescens	0.022064208984375
Bacteroides_sartorii	1.14026641845703
Enterococcus_casseliflavus	0.439315795898438
Leuconostoc_gelidum	0.439315795898438
Absiella_dolichum	1.14026641845703
Eubacterium_dolichum_CAG_375	1.14026641845703
Weissella_minor	0.439315795898438
Enterobacter_bugandensis	1.14026641845703
Leuconostoc_carnosum	-2.288818359375e-05
Gardnerella_vaginalis	1.14026641845703
Streptococcus_sobrinus	0.022064208984375
Streptococcus_downei	0.114540100097656
Clostridium_paraputrificum	0.439315795898438
Clostridium_neonatale	0.439315795898438
Proteus_vulgaris	-2.288818359375e-05
Murimonas_intestini	0.439315795898438
Gemmiger_sp_An87	0.439315795898438
Pseudoflavonifractor_capillosus	0.960609436035156
Carnobacterium_divergens	0.439315795898438
Lactobacillus_gasseri	0.256721496582031
Haemophilus_pittmaniae	0.439315795898438
Faecalicatena_orotica	0.0096282958984375
Haemophilus_sputorum	5.40142059326172
Streptococcus_macedonicus	1.14026641845703
Porphyromonas_canoris	0.439315795898438
Eubacteriaceae_bacterium_CHKCI005	1.14026641845703
Neisseria_subflava	1.14026641845703
Oscillibacter_sp_PC13	0.0096282958984375
Firmicutes_bacterium_CAG_646	0.439315795898438
Neisseria_perflava	1.14026641845703
Neisseria_mucosa	-2.288818359375e-05
Atopobium_vaginae	0.439315795898438
Peptoniphilus_duerdenii	0.439315795898438
Dysgonomonas_sp_37_18	-2.288818359375e-05
Prevotella_buccae	-2.288818359375e-05
Chlamydia_ibidis	1.14026641845703
Clostridiales_bacterium_CHKCI006	0.439315795898438
Methanosphaera_stadtmanae	0.439315795898438
Bacteroides_oleiciplenus	0.439315795898438
Veillonella_denticariosi	0.439315795898438
Parascardovia_denticolens	0.0096282958984375
Flavonifractor_sp_An100	0.114540100097656
Bacteroides_sp_CAG_462	0.439315795898438
Barnesiella_sp_An22	0.439315795898438
Macrococcus_caseolyticus	-2.288818359375e-05
Hungatella_effluvii	0.439315795898438
Bifidobacterium_pullorum	-2.288818359375e-05
Bifidobacterium_thermacidophilum	-2.288818359375e-05
Cetobacterium_somerae	0.0096282958984375
Finegoldia_magna	0.344032287597656
Sneathia_amnii	0.439315795898438
Anaerococcus_lactolyticus	-2.288818359375e-05
Firmicutes_bacterium_CAG_424	0.439315795898438
Alistipes_sp_An31A	0.439315795898438
Lactobacillus_vaginalis	0.0096282958984375
Prevotella_sp_CAG_1185	0.114540100097656
Bacteroides_sp_CAG_598	0.114540100097656
Succinatimonas_hippei	-2.288818359375e-05
Prevotella_histicola	0.439315795898438
Methanobrevibacter_woesei	0.439315795898438
Ruminococcus_sp_CAG_563	0.439315795898438
Ruminococcus_sp_CAG_488	0.439315795898438
Lactobacillus_sakei	0.439315795898438
Serratia_liquefaciens	0.439315795898438
Hafnia_alvei	0.439315795898438
Kluyvera_cryocrescens	0.439315795898438
Anaeroglobus_geminatus	0.344032287597656
Comamonas_kerstersii	0.0096282958984375
Clostridium_sp_CAG_411	0.439315795898438
Bacteroides_sp_43_108	0.439315795898438
Pantoea_brenneri	0.439315795898438
Paraclostridium_bifermentans	0.439315795898438
Megasphaera_stantonii	0.439315795898438
Lachnoanaerobaculum_saburreum	0.594306945800781
Lactobacillus_plantarum	-2.288818359375e-05
Edwardsiella_tarda	0.594306945800781
Leuconostoc_mesenteroides	0.594306945800781
Pediococcus_pentosaceus	0.594306945800781
Salmonella_enterica	0.594306945800781
Lactobacillus_helveticus	0.594306945800781
Lactobacillus_mindensis	0.594306945800781
