cohort	run	base	contributing	base_IG_1D	contributing_IG_1D	IG_2D_added	total_IG
RubelMA_2020	0	Clostridium_sp_CAG_413	Firmicutes_bacterium_CAG_791	1.65982055664062	24.5907211303711	24.9744186401367	26.6342391967773
RubelMA_2020	0	Desulfovibrio_piger	Bacteroides_uniformis	6.14691162109375	10.0741882324219	27.8980331420898	34.0449447631836
RubelMA_2020	0	Coprococcus_comes	Bacteroides_uniformis	0.008453369140625	10.0741882324219	31.0119018554688	31.0203552246094
RubelMA_2020	0	Coprococcus_comes	Firmicutes_bacterium_CAG_791	0.008453369140625	24.5907211303711	25.7906112670898	25.7990646362305
RubelMA_2020	0	Eubacterium_rectale	Bacteroides_uniformis	1.03810119628906	10.0741882324219	29.1574783325195	30.1955795288086
RubelMA_2020	0	Bacteroides_caccae	Bacteroides_uniformis	0.0005645751953125	10.0741882324219	28.2209930419922	28.2215576171875
RubelMA_2020	0	Bacteroides_caccae	Firmicutes_bacterium_CAG_791	0.0005645751953125	24.5907211303711	28.1239395141602	28.1245040893555
RubelMA_2020	0	Parvimonas_micra	Bacteroides_uniformis	0.539840698242188	10.0741882324219	27.7028503417969	28.2426910400391
RubelMA_2020	0	Eubacterium_hallii	Bacteroides_uniformis	0.73016357421875	10.0741882324219	28.2543716430664	28.9845352172852
RubelMA_2020	0	Eubacterium_hallii	Firmicutes_bacterium_CAG_791	0.73016357421875	24.5907211303711	25.1021499633789	25.8323135375977
RubelMA_2020	0	Bifidobacterium_pseudolongum	Bacteroides_uniformis	0.539840698242188	10.0741882324219	27.7028503417969	28.2426910400391
RubelMA_2020	0	Eubacterium_eligens	Fusicatenibacter_saccharivorans	4.58836364746094	28.3523712158203	27.4480361938477	32.0363998413086
RubelMA_2020	0	Eubacterium_eligens	Bacteroides_uniformis	4.58836364746094	10.0741882324219	29.4285202026367	34.0168838500977
RubelMA_2020	0	Eubacterium_eligens	Bacteroides_thetaiotaomicron	4.58836364746094	23.5971298217773	28.1509017944336	32.7392654418945
RubelMA_2020	0	Prevotella_sp_885	Eubacterium_eligens	10.3194580078125	4.58836364746094	30.4467163085938	40.7661743164062
RubelMA_2020	0	Eubacterium_eligens	Prevotella_sp_885	4.58836364746094	10.3194580078125	36.1778106689453	40.7661743164062
