base	contributing	base_IG_1D	contributing_IG_1D	IG_2D_added	total_IG
Prevotella_copri	Blautia_hydrogenotrophica	0.0162506103515625	25.5003662109375	27.0662078857422	27.0824584960938
Bacteroides_fragilis	Gordonibacter_pamelaeae	0.0406494140625	14.6438446044922	25.4430541992188	25.4837036132812
Bacteroides_fragilis	Blautia_hydrogenotrophica	0.0406494140625	25.5003662109375	26.8252716064453	26.8659210205078
Agathobaculum_butyriciproducens	Peptostreptococcus_stomatis	0.066375732421875	17.6740570068359	33.1336975097656	33.2000732421875
PWY-5100:_pyruvate_fermentation_to_acetate_and_lactate_II	Peptostreptococcus_stomatis	4.10249328613281	17.6740570068359	26.8166351318359	30.9191284179688
Eubacterium_ramulus	Gordonibacter_pamelaeae	0.039825439453125	14.6438446044922	25.3860931396484	25.4259185791016
Eubacterium_ramulus	Blautia_hydrogenotrophica	0.039825439453125	25.5003662109375	25.7264251708984	25.7662506103516
Agathobaculum_butyriciproducens	Odoribacter_splanchnicus	0.066375732421875	10.5843353271484	25.3041229248047	25.3704986572266
Filifactor_alocis	Gordonibacter_pamelaeae	1.52587890625e-05	14.6438446044922	25.1558380126953	25.1558532714844
Gemella_morbillorum	Eubacterium_sulci	10.2053527832031	22.1616516113281	25.2581634521484	35.4635162353516
Klebsiella_pneumoniae	Gordonibacter_pamelaeae	1.21226501464844	14.6438446044922	25.4070892333984	26.6193542480469
Klebsiella_pneumoniae	Blautia_hydrogenotrophica	1.21226501464844	25.5003662109375	25.6797637939453	26.8920288085938
Bacteroides_uniformis	Gordonibacter_pamelaeae	0.38006591796875	14.6438446044922	29.1136932373047	29.4937591552734
Bacteroides_uniformis	Blautia_hydrogenotrophica	0.38006591796875	25.5003662109375	28.01806640625	28.3981323242188
Prevotella_sp_CAG_891	Gordonibacter_pamelaeae	0.0160064697265625	14.6438446044922	26.1252746582031	26.1412811279297
Prevotella_sp_CAG_891	Blautia_hydrogenotrophica	0.0160064697265625	25.5003662109375	25.5440673828125	25.5600738525391
Proteus_mirabilis	Gordonibacter_pamelaeae	1.52587890625e-05	14.6438446044922	25.1558380126953	25.1558532714844
Agathobaculum_butyriciproducens	Oscillibacter_sp_CAG_241	0.066375732421875	10.8760681152344	26.2857818603516	26.3521575927734
Agathobaculum_butyriciproducens	Gordonibacter_pamelaeae	0.066375732421875	14.6438446044922	31.8220825195312	31.8884582519531
