data_type,base_feature,contributing_feature,base_IG_1D_mean,total_IG_2D_mean,ig_difference_raw,ig_difference_pct,pair_ig_count
functions,PWY-6588:_pyruvate_fermentation_to_acetone,PWY-6690:_cinnamate_and_3-hydroxycinnamate_degradation_to_2-hydroxypentadienoate,56.359,102.98,46.621,82.72,4/28
functions,P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,PWY-6595:_superpathway_of_guanosine_nucleotides_degradation_(plants),57.778,104.387,46.609,80.67,6/28
functions,FOLSYN-PWY:_superpathway_of_tetrahydrofolate_biosynthesis_and_salvage,AEROBACTINSYN-PWY:_aerobactin_biosynthesis,51.408,98.004,46.596,90.64,2/28
functions,PWY-5896:_superpathway_of_menaquinol-10_biosynthesis,"PWY-241:_C4_photosynthetic_carbon_assimilation_cycle,_NADP-ME_type",52.421,98.96,46.539,88.78,2/28
functions,PWY-6588:_pyruvate_fermentation_to_acetone,PWY-5971:_palmitate_biosynthesis_(type_II_fatty_acid_synthase),59.559,106.046,46.487,78.05,6/28
functions,P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,BRANCHED-CHAIN-AA-SYN-PWY:_superpathway_of_branched_chain_amino_acid_biosynthesis,63.577,110.055,46.478,73.11,2/28
functions,PWY-7118:_chitin_deacetylation,PWY-7286:_7-(3-amino-3-carboxypropyl)-wyosine_biosynthesis,57.877,104.335,46.458,80.27,2/28
functions,P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,PWY-7316:_dTDP-N-acetylviosamine_biosynthesis,57.778,104.236,46.458,80.41,6/28
functions,P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,UDPNAGSYN-PWY:_UDP-N-acetyl-D-glucosamine_biosynthesis_I,74.232,120.642,46.41,62.52,10/28
functions,UBISYN-PWY:_superpathway_of_ubiquinol-8_biosynthesis_(early_decarboxylation),PWY-5913:_partial_TCA_cycle_(obligate_autotrophs),52.1,98.482,46.382,89.02,4/28
functions,PWY0-461:_L-lysine_degradation_I,POLYAMINSYN3-PWY:_superpathway_of_polyamine_biosynthesis_II,54.995,101.374,46.379,84.33,4/28
functions,KETOGLUCONMET-PWY:_ketogluconate_metabolism,"PWY-241:_C4_photosynthetic_carbon_assimilation_cycle,_NADP-ME_type",54.724,101.084,46.359,84.71,4/28
functions,PWY-6588:_pyruvate_fermentation_to_acetone,FAO-PWY:_fatty_acid_&beta;-oxidation_I_(generic),65.678,112.036,46.358,70.58,10/28
functions,PWY-7198:_pyrimidine_deoxyribonucleotides_de_novo_biosynthesis_IV,P163-PWY:_L-lysine_fermentation_to_acetate_and_butanoate,54.581,100.937,46.356,84.93,2/28
functions,PWY0-42:_2-methylcitrate_cycle_I,PWY-8190:_L-glutamate_degradation_XI_(reductive_Stickland_reaction),61.571,107.886,46.315,75.22,10/28
functions,P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,PWY-8112:_factor_420_biosynthesis_I_(archaea),76.879,123.187,46.308,60.24,14/28
functions,PWY-6167:_flavin_biosynthesis_II_(archaea),PWY-5392:_reductive_TCA_cycle_II,56.819,103.115,46.296,81.48,2/28
functions,FOLSYN-PWY:_superpathway_of_tetrahydrofolate_biosynthesis_and_salvage,KETOGLUCONMET-PWY:_ketogluconate_metabolism,51.408,97.684,46.276,90.02,2/28
functions,REDCITCYC:_TCA_cycle_VI_(Helicobacter),PWY-6507:_4-deoxy-L-threo-hex-4-enopyranuronate_degradation,61.345,107.584,46.239,75.37,8/28
functions,PWY-5189:_tetrapyrrole_biosynthesis_II_(from_glycine),PWY-6507:_4-deoxy-L-threo-hex-4-enopyranuronate_degradation,64.769,110.996,46.227,71.37,12/28
functions,P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,"GLYCOLYSIS-TCA-GLYOX-BYPASS:_superpathway_of_glycolysis,_pyruvate_dehydrogenase,_TCA,_and_glyoxylate_bypass",54.879,101.048,46.169,84.13,4/28
functions,PWY-6588:_pyruvate_fermentation_to_acetone,PWY-7204:_pyridoxal_5'-phosphate_salvage_II_(plants),63.677,109.841,46.164,72.5,14/28
functions,P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,PWY-6953:_dTDP-3-acetamido-&alpha;-D-fucose_biosynthesis,57.778,103.883,46.105,79.8,6/28
functions,P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,COBALSYN-PWY:_superpathway_of_adenosylcobalamin_salvage_from_cobinamide_I,68.845,114.948,46.103,66.97,10/28
functions,PWY-5913:_partial_TCA_cycle_(obligate_autotrophs),PWY-5189:_tetrapyrrole_biosynthesis_II_(from_glycine),64.92,111.018,46.098,71.01,16/28
functions,P163-PWY:_L-lysine_fermentation_to_acetate_and_butanoate,POLYAMSYN-PWY:_superpathway_of_polyamine_biosynthesis_I,57.372,103.46,46.089,80.33,2/28
functions,FOLSYN-PWY:_superpathway_of_tetrahydrofolate_biosynthesis_and_salvage,"PWY-7117:_C4_photosynthetic_carbon_assimilation_cycle,_PEPCK_type",59.808,105.889,46.081,77.05,8/28
functions,KETOGLUCONMET-PWY:_ketogluconate_metabolism,PWY-5913:_partial_TCA_cycle_(obligate_autotrophs),57.217,103.278,46.061,80.5,6/28
functions,P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,PWY-8073:_lipid_IVA_biosynthesis_(P._putida),63.577,109.629,46.052,72.43,2/28
functions,PWY-5913:_partial_TCA_cycle_(obligate_autotrophs),P161-PWY:_acetylene_degradation_(anaerobic),63.704,109.755,46.051,72.29,10/28
functions,PWY-6588:_pyruvate_fermentation_to_acetone,PWY-5656:_mannosylglycerate_biosynthesis_I,66.991,113.029,46.038,68.72,16/28
functions,PWY-6588:_pyruvate_fermentation_to_acetone,PWY-7807:_glyphosate_degradation_III,64.695,110.728,46.034,71.16,12/28
functions,P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,PWY-6125:_superpathway_of_guanosine_nucleotides_de_novo_biosynthesis_II,57.778,103.798,46.019,79.65,6/28
functions,"PWY0-301:_L-ascorbate_degradation_I_(bacterial,_anaerobic)",PWY-5918:_superpathway_of_heme_b_biosynthesis_from_glutamate,53.869,99.872,46.003,85.4,2/28
functions,P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,PWY-6349:_CDP-archaeol_biosynthesis,80.7,126.702,46.002,57.0,16/28
functions,PWY-6167:_flavin_biosynthesis_II_(archaea),"PWY-7039:_phosphatidate_metabolism,_as_a_signaling_molecule",56.819,102.809,45.99,80.94,2/28
functions,PWY-8190:_L-glutamate_degradation_XI_(reductive_Stickland_reaction),PWY-7204:_pyridoxal_5'-phosphate_salvage_II_(plants),62.925,108.903,45.979,73.07,2/28
functions,PWY-6588:_pyruvate_fermentation_to_acetone,PWY0-1337:_oleate_&beta;-oxidation,62.259,108.22,45.961,73.82,8/28
functions,PWY-5189:_tetrapyrrole_biosynthesis_II_(from_glycine),"PWY-241:_C4_photosynthetic_carbon_assimilation_cycle,_NADP-ME_type",66.133,112.084,45.951,69.48,14/28
functions,PWY0-166:_superpathway_of_pyrimidine_deoxyribonucleotides_de_novo_biosynthesis_(E._coli),PWY-5918:_superpathway_of_heme_b_biosynthesis_from_glutamate,54.715,100.666,45.951,83.98,2/28
functions,REDCITCYC:_TCA_cycle_VI_(Helicobacter),GALACT-GLUCUROCAT-PWY:_superpathway_of_hexuronide_and_hexuronate_degradation,55.629,101.566,45.937,82.58,6/28
functions,PWY3O-4107:_NAD_salvage_pathway_V_(PNC_V_cycle),PWY0-1297:_superpathway_of_purine_deoxyribonucleosides_degradation,52.77,98.703,45.933,87.04,2/28
functions,P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,"PWY-7117:_C4_photosynthetic_carbon_assimilation_cycle,_PEPCK_type",73.627,119.501,45.874,62.31,14/28
functions,PWY-5971:_palmitate_biosynthesis_(type_II_fatty_acid_synthase),"PWY-7117:_C4_photosynthetic_carbon_assimilation_cycle,_PEPCK_type",52.62,98.484,45.864,87.16,2/28
functions,P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,PWY-6607:_guanosine_nucleotides_degradation_I,57.778,103.642,45.864,79.38,6/28
functions,PWY-6588:_pyruvate_fermentation_to_acetone,"P4-PWY:_superpathway_of_L-lysine,_L-threonine_and_L-methionine_biosynthesis_I",66.263,112.124,45.861,69.21,12/28
functions,PWY-6803:_phosphatidylcholine_acyl_editing,ORNDEG-PWY:_superpathway_of_ornithine_degradation,58.642,104.502,45.86,78.2,4/28
functions,P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,GLUTORN-PWY:_L-ornithine_biosynthesis_I,64.515,110.369,45.853,71.07,4/28
functions,PWY-5189:_tetrapyrrole_biosynthesis_II_(from_glycine),PWY0-42:_2-methylcitrate_cycle_I,69.78,115.597,45.817,65.66,6/28
functions,P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,PWY-6284:_superpathway_of_unsaturated_fatty_acids_biosynthesis_(E._coli),66.049,111.854,45.804,69.35,8/28
functions,PWY-6588:_pyruvate_fermentation_to_acetone,PWY66-409:_superpathway_of_purine_nucleotide_salvage,56.094,101.897,45.802,81.65,4/28
functions,PWY-6167:_flavin_biosynthesis_II_(archaea),PWY-6284:_superpathway_of_unsaturated_fatty_acids_biosynthesis_(E._coli),56.819,102.617,45.798,80.6,2/28
functions,P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,PWY-5005:_biotin_biosynthesis_II,57.778,103.568,45.789,79.25,6/28
functions,KETOGLUCONMET-PWY:_ketogluconate_metabolism,PWY-7198:_pyrimidine_deoxyribonucleotides_de_novo_biosynthesis_IV,63.869,109.652,45.783,71.68,8/28
functions,P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,"PWY-7371:_1,4-dihydroxy-6-naphthoate_biosynthesis_II",63.577,109.356,45.779,72.0,2/28
functions,P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,PWY-7222:_guanosine_deoxyribonucleotides_de_novo_biosynthesis_II,57.778,103.544,45.766,79.21,6/28
functions,P163-PWY:_L-lysine_fermentation_to_acetate_and_butanoate,"PWY-7456:_&beta;-(1,4)-mannan_degradation",55.021,100.765,45.744,83.14,4/28
functions,PWY-7118:_chitin_deacetylation,"PWY-241:_C4_photosynthetic_carbon_assimilation_cycle,_NADP-ME_type",54.641,100.371,45.73,83.69,2/28
functions,PWY-5189:_tetrapyrrole_biosynthesis_II_(from_glycine),P124-PWY:_Bifidobacterium_shunt,52.323,98.045,45.722,87.38,2/28
functions,REDCITCYC:_TCA_cycle_VI_(Helicobacter),PWY-5505:_L-glutamate_and_L-glutamine_biosynthesis,54.448,100.169,45.721,83.97,4/28
functions,"PWY-6961:_L-ascorbate_degradation_II_(bacterial,_aerobic)",PWY-7286:_7-(3-amino-3-carboxypropyl)-wyosine_biosynthesis,56.799,102.505,45.706,80.47,4/28
functions,PWY-5104:_L-isoleucine_biosynthesis_IV,LACTOSECAT-PWY:_lactose_and_galactose_degradation_I,56.64,102.331,45.69,80.67,2/28
functions,REDCITCYC:_TCA_cycle_VI_(Helicobacter),PWY0-1061:_superpathway_of_L-alanine_biosynthesis,57.99,103.675,45.685,78.78,2/28
functions,MET-SAM-PWY:_superpathway_of_S-adenosyl-L-methionine_biosynthesis,PWY-2941:_L-lysine_biosynthesis_II,57.672,103.337,45.665,79.18,4/28
functions,P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,PWY-7761:_NAD_salvage_pathway_II_(PNC_IV_cycle),57.778,103.44,45.662,79.03,6/28
functions,PWY-6588:_pyruvate_fermentation_to_acetone,P108-PWY:_pyruvate_fermentation_to_propanoate_I,56.094,101.752,45.658,81.39,4/28
functions,ORNDEG-PWY:_superpathway_of_ornithine_degradation,PWY-7286:_7-(3-amino-3-carboxypropyl)-wyosine_biosynthesis,72.487,118.142,45.654,62.98,14/28
functions,P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,ANAGLYCOLYSIS-PWY:_glycolysis_III_(from_glucose),57.778,103.426,45.647,79.0,6/28
functions,P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,PWY-6895:_superpathway_of_thiamine_diphosphate_biosynthesis_II,57.778,103.424,45.645,79.0,6/28
functions,REDCITCYC:_TCA_cycle_VI_(Helicobacter),PWY-5920:_superpathway_of_heme_b_biosynthesis_from_glycine,57.99,103.63,45.64,78.7,2/28
functions,PWY-6167:_flavin_biosynthesis_II_(archaea),CARNMET-PWY:_L-carnitine_degradation_I,56.819,102.431,45.612,80.28,2/28
functions,KETOGLUCONMET-PWY:_ketogluconate_metabolism,PWY-6350:_archaetidylinositol_biosynthesis,51.585,97.147,45.562,88.33,2/28
functions,ORNDEG-PWY:_superpathway_of_ornithine_degradation,PWY-5154:_L-arginine_biosynthesis_III_(via_N-acetyl-L-citrulline),75.42,120.971,45.551,60.4,6/28
functions,PWY-7118:_chitin_deacetylation,PWY-8190:_L-glutamate_degradation_XI_(reductive_Stickland_reaction),57.877,103.423,45.546,78.7,2/28
functions,"PWY-6961:_L-ascorbate_degradation_II_(bacterial,_aerobic)",PWY-2941:_L-lysine_biosynthesis_II,62.034,107.542,45.508,73.36,8/28
functions,REDCITCYC:_TCA_cycle_VI_(Helicobacter),PWY-6160:_3-dehydroquinate_biosynthesis_II_(archaea),60.85,106.341,45.491,74.76,4/28
functions,PWY-8190:_L-glutamate_degradation_XI_(reductive_Stickland_reaction),LACTOSECAT-PWY:_lactose_and_galactose_degradation_I,70.71,116.157,45.447,64.27,2/28
functions,REDCITCYC:_TCA_cycle_VI_(Helicobacter),HEME-BIOSYNTHESIS-II:_heme_b_biosynthesis_I_(aerobic),57.99,103.432,45.442,78.36,2/28
functions,PWY-6588:_pyruvate_fermentation_to_acetone,PWY-5723:_Rubisco_shunt,64.641,110.076,45.435,70.29,8/28
functions,PWY-5913:_partial_TCA_cycle_(obligate_autotrophs),PWY-5941:_glycogen_degradation_II,65.319,110.754,45.435,69.56,4/28
functions,P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,URDEGR-PWY:_superpathway_of_allantoin_degradation_in_plants,57.778,103.209,45.431,78.63,6/28
functions,AST-PWY:_L-arginine_degradation_II_(AST_pathway),PWY-2941:_L-lysine_biosynthesis_II,57.561,102.989,45.428,78.92,4/28
functions,P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,PWY-7118:_chitin_deacetylation,63.341,108.767,45.427,71.72,8/28
functions,PWY0-461:_L-lysine_degradation_I,PWY-5189:_tetrapyrrole_biosynthesis_II_(from_glycine),71.3,116.722,45.423,63.71,2/28
functions,P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,PWY-5345:_superpathway_of_L-methionine_biosynthesis_(by_sulfhydrylation),57.778,103.175,45.396,78.57,6/28
functions,P163-PWY:_L-lysine_fermentation_to_acetate_and_butanoate,PWY-5862:_superpathway_of_demethylmenaquinol-9_biosynthesis,55.921,101.317,45.396,81.18,10/28
functions,PWY-5189:_tetrapyrrole_biosynthesis_II_(from_glycine),PWY-7391:_isoprene_biosynthesis_II_(engineered),59.642,105.027,45.385,76.1,12/28
functions,PWY-5705:_allantoin_degradation_to_glyoxylate_III,"PWY-241:_C4_photosynthetic_carbon_assimilation_cycle,_NADP-ME_type",52.751,98.126,45.375,86.02,2/28
functions,P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,PWY-6572:_chondroitin_sulfate_degradation_I_(bacterial),63.577,108.949,45.372,71.36,2/28
functions,P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,FASYN-INITIAL-PWY:_superpathway_of_fatty_acid_biosynthesis_initiation_(E._coli),57.778,103.136,45.358,78.5,6/28
functions,P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,PWY-5198:_factor_420_biosynthesis_II_(mycobacteria),76.879,122.222,45.343,58.98,14/28
functions,GLYCOL-GLYOXDEG-PWY:_superpathway_of_glycol_metabolism_and_degradation,PWY-5918:_superpathway_of_heme_b_biosynthesis_from_glutamate,60.725,106.054,45.329,74.65,8/28
functions,PWY-5189:_tetrapyrrole_biosynthesis_II_(from_glycine),PWY-7688:_dTDP-&alpha;-D-ravidosamine_and_dTDP-4-acetyl-&alpha;-D-ravidosamine_biosynthesis,52.323,97.642,45.318,86.61,2/28
functions,P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,DAPLYSINESYN-PWY:_L-lysine_biosynthesis_I,63.577,108.884,45.306,71.26,2/28
functions,P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,"PWY-6961:_L-ascorbate_degradation_II_(bacterial,_aerobic)",70.075,115.371,45.296,64.64,8/28
functions,PWY-6588:_pyruvate_fermentation_to_acetone,"PRPP-PWY:_superpathway_of_histidine,_purine,_and_pyrimidine_biosynthesis",56.094,101.376,45.281,80.72,4/28
functions,P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,PWY-5154:_L-arginine_biosynthesis_III_(via_N-acetyl-L-citrulline),66.049,111.309,45.26,68.52,8/28
functions,P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,PWY-7234:_inosine-5'-phosphate_biosynthesis_III,57.778,103.027,45.249,78.31,6/28
functions,PWY-5913:_partial_TCA_cycle_(obligate_autotrophs),PWY-6165:_chorismate_biosynthesis_II_(archaea),63.613,108.858,45.245,71.12,6/28
functions,P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,PWY-6282:_palmitoleate_biosynthesis_I_(from_(5Z)-dodec-5-enoate),57.778,103.022,45.244,78.31,6/28
functions,PWY0-461:_L-lysine_degradation_I,"PWY-241:_C4_photosynthetic_carbon_assimilation_cycle,_NADP-ME_type",52.368,97.582,45.213,86.34,2/28
functions,P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,"GLCMANNANAUT-PWY:_superpathway_of_N-acetylglucosamine,_N-acetylmannosamine_and_N-acetylneuraminate_degradation",57.778,102.99,45.211,78.25,6/28
functions,AST-PWY:_L-arginine_degradation_II_(AST_pathway),PWY-8113:_3PG-factor_420_biosynthesis,59.886,105.092,45.206,75.49,2/28
functions,TCA:_TCA_cycle_I_(prokaryotic),VALSYN-PWY:_L-valine_biosynthesis,54.781,99.984,45.203,82.52,2/28
functions,ORNDEG-PWY:_superpathway_of_ornithine_degradation,"PWY-7456:_&beta;-(1,4)-mannan_degradation",75.42,120.621,45.201,59.93,6/28
functions,KETOGLUCONMET-PWY:_ketogluconate_metabolism,"PWY-7117:_C4_photosynthetic_carbon_assimilation_cycle,_PEPCK_type",54.724,99.924,45.199,82.59,4/28
functions,PWY-5918:_superpathway_of_heme_b_biosynthesis_from_glutamate,PWY-8113:_3PG-factor_420_biosynthesis,67.903,113.09,45.187,66.55,14/28
functions,PWY-5913:_partial_TCA_cycle_(obligate_autotrophs),"PWY-7039:_phosphatidate_metabolism,_as_a_signaling_molecule",61.799,106.975,45.177,73.1,4/28
functions,VALSYN-PWY:_L-valine_biosynthesis,ARG+POLYAMINE-SYN:_superpathway_of_arginine_and_polyamine_biosynthesis,66.438,111.592,45.154,67.96,2/28
functions,P163-PWY:_L-lysine_fermentation_to_acetate_and_butanoate,PWY-5899:_superpathway_of_menaquinol-13_biosynthesis,55.021,100.172,45.151,82.06,4/28
functions,PWY-5918:_superpathway_of_heme_b_biosynthesis_from_glutamate,GALACTUROCAT-PWY:_D-galacturonate_degradation_I,76.478,121.627,45.149,59.04,8/28
functions,P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,"PWY-5138:_fatty_acid_&beta;-oxidation_IV_(unsaturated,_even_number)",63.577,108.719,45.142,71.0,2/28
functions,P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,PWY-5920:_superpathway_of_heme_b_biosynthesis_from_glycine,66.049,111.188,45.139,68.34,8/28
functions,P163-PWY:_L-lysine_fermentation_to_acetate_and_butanoate,PWY-5695:_inosine_5'-phosphate_degradation,52.186,97.317,45.131,86.48,2/28
functions,PWY-6588:_pyruvate_fermentation_to_acetone,"PWY0-301:_L-ascorbate_degradation_I_(bacterial,_anaerobic)",66.067,111.18,45.114,68.29,14/28
functions,PWY-6285:_superpathway_of_fatty_acids_biosynthesis_(E._coli),PWY-5189:_tetrapyrrole_biosynthesis_II_(from_glycine),61.192,106.268,45.076,73.66,4/28
functions,ORNDEG-PWY:_superpathway_of_ornithine_degradation,PWY-6349:_CDP-archaeol_biosynthesis,72.487,117.556,45.069,62.17,14/28
functions,P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,PWY-5004:_superpathway_of_L-citrulline_metabolism,68.065,113.133,45.068,66.21,10/28
functions,GLYCOL-GLYOXDEG-PWY:_superpathway_of_glycol_metabolism_and_degradation,PWY-2941:_L-lysine_biosynthesis_II,64.087,109.149,45.062,70.31,10/28
functions,PWY-6612:_superpathway_of_tetrahydrofolate_biosynthesis,PWY4LZ-257:_superpathway_of_fermentation_(Chlamydomonas_reinhardtii),64.773,109.833,45.06,69.57,2/28
functions,REDCITCYC:_TCA_cycle_VI_(Helicobacter),"PWY-7456:_&beta;-(1,4)-mannan_degradation",57.935,102.984,45.049,77.76,8/28
functions,PWY-6167:_flavin_biosynthesis_II_(archaea),DARABCATK12-PWY:_D-arabinose_degradation_I,56.819,101.86,45.041,79.27,2/28
functions,PWY-5189:_tetrapyrrole_biosynthesis_II_(from_glycine),FASYN-INITIAL-PWY:_superpathway_of_fatty_acid_biosynthesis_initiation_(E._coli),52.323,97.357,45.034,86.07,2/28
functions,"PWY-6961:_L-ascorbate_degradation_II_(bacterial,_aerobic)",PWY-5913:_partial_TCA_cycle_(obligate_autotrophs),55.414,100.406,44.992,81.19,4/28
functions,REDCITCYC:_TCA_cycle_VI_(Helicobacter),PPGPPMET-PWY:_ppGpp_metabolism,60.85,105.835,44.985,73.93,4/28
functions,REDCITCYC:_TCA_cycle_VI_(Helicobacter),RHAMCAT-PWY:_L-rhamnose_degradation_I,57.99,102.969,44.979,77.56,2/28
functions,ORNDEG-PWY:_superpathway_of_ornithine_degradation,PWY-7323:_superpathway_of_GDP-mannose-derived_O-antigen_building_blocks_biosynthesis,75.42,120.399,44.979,59.64,6/28
functions,PWY-6588:_pyruvate_fermentation_to_acetone,PWY-561:_superpathway_of_glyoxylate_cycle_and_fatty_acid_degradation,65.876,110.844,44.968,68.26,14/28
functions,PWY0-42:_2-methylcitrate_cycle_I,PWY-6350:_archaetidylinositol_biosynthesis,65.449,110.4,44.951,68.68,6/28
functions,P163-PWY:_L-lysine_fermentation_to_acetate_and_butanoate,AEROBACTINSYN-PWY:_aerobactin_biosynthesis,56.387,101.324,44.937,79.69,8/28
functions,PWY0-41:_allantoin_degradation_IV_(anaerobic),PWY-5918:_superpathway_of_heme_b_biosynthesis_from_glutamate,56.66,101.596,44.936,79.31,4/28
functions,PWY-6588:_pyruvate_fermentation_to_acetone,"PWY-5837:_2-carboxy-1,4-naphthoquinol_biosynthesis",56.094,101.03,44.936,80.11,4/28
functions,PWY-5913:_partial_TCA_cycle_(obligate_autotrophs),GLYCOL-GLYOXDEG-PWY:_superpathway_of_glycol_metabolism_and_degradation,60.665,105.601,44.935,74.07,8/28
functions,P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,PWY-7392:_taxadiene_biosynthesis_(engineered),63.577,108.464,44.886,70.6,2/28
functions,PWY-5189:_tetrapyrrole_biosynthesis_II_(from_glycine),POLYAMINSYN3-PWY:_superpathway_of_polyamine_biosynthesis_II,59.758,104.642,44.884,75.11,6/28
functions,"PWY-6961:_L-ascorbate_degradation_II_(bacterial,_aerobic)",PWY-6349:_CDP-archaeol_biosynthesis,56.799,101.678,44.879,79.01,4/28
functions,PWY-6588:_pyruvate_fermentation_to_acetone,PWY-5898:_superpathway_of_menaquinol-12_biosynthesis,56.094,100.971,44.876,80.0,4/28
functions,PWY0-1338:_polymyxin_resistance,POLYAMINSYN3-PWY:_superpathway_of_polyamine_biosynthesis_II,54.763,99.629,44.866,81.93,2/28
functions,REDCITCYC:_TCA_cycle_VI_(Helicobacter),PWY-5656:_mannosylglycerate_biosynthesis_I,57.99,102.816,44.826,77.3,2/28
functions,REDCITCYC:_TCA_cycle_VI_(Helicobacter),PWY-7391:_isoprene_biosynthesis_II_(engineered),55.629,100.446,44.817,80.56,6/28
